tllat,tllon,trlat,trlon,brlat,brlon,bllat,bllon,value
-33.87212866837191,151.19870214508484,-33.872131986314066,151.19892909399155,-33.87194267891334,151.1989330713982,-33.87193936099475,151.198706122992,2.6966292134831464
-33.87193936099475,151.198706122992,-33.87194267891334,151.1989330713982,-33.8717533715064,151.19893704876768,-33.87175005361134,151.19871010086203,2.808988764044944
-33.87175005361134,151.19871010086203,-33.8717533715064,151.19893704876768,-33.871564064093214,151.19894102610007,-33.87156074622172,151.1987140786949,2.6966292134831464
-33.87156074622172,151.1987140786949,-33.871564064093214,151.19894102610007,-33.871374756673795,151.19894500339527,-33.871371438825854,151.19871805649063,2.359550561797753
-33.871371438825854,151.19871805649063,-33.871374756673795,151.19894500339527,-33.87118544924813,151.19894898065334,-33.87118213142374,151.1987220342492,1.7977528089887649
-33.87118213142374,151.1987220342492,-33.87118544924813,151.19894898065334,-33.870996141816235,151.1989529578743,-33.870992824015396,151.19872601197065,1.0112359550561791
-33.870992824015396,151.19872601197065,-33.870996141816235,151.1989529578743,-33.8708068343781,151.1989569350581,-33.870803516600816,151.19872998965496,0.0
-33.870803516600816,151.19872998965496,-33.8708068343781,151.1989569350581,-33.87061752693372,151.19896091220477,-33.870614209180005,151.19873396730213,0.0
-33.870614209180005,151.19873396730213,-33.87061752693372,151.19896091220477,-33.8704282194831,151.1989648893143,-33.87042490175294,151.19873794491212,0.0
-33.87042490175294,151.19873794491212,-33.8704282194831,151.1989648893143,-33.87023891202628,151.19896886638674,-33.87023559431965,151.19874192248503,0.0
-33.87023559431965,151.19874192248503,-33.87023891202628,151.19896886638674,-33.870049604563185,151.198972843422,-33.87004628688013,151.19874590002078,0.0
-33.87004628688013,151.19874590002078,-33.870049604563185,151.198972843422,-33.869860297093865,151.1989768204201,-33.86985697943436,151.1987498775194,0.0
-33.86985697943436,151.1987498775194,-33.869860297093865,151.1989768204201,-33.86967098961832,151.1989807973811,-33.86966767198236,151.19875385498085,0.0
-33.86966767198236,151.19875385498085,-33.86967098961832,151.1989807973811,-33.86948168213653,151.198984774305,-33.869478364524134,151.19875783240516,0.0
-33.869478364524134,151.19875783240516,-33.86948168213653,151.198984774305,-33.869292374648495,151.1989887511917,-33.86928905705964,151.19876180979236,0.0
-33.86928905705964,151.19876180979236,-33.869292374648495,151.1989887511917,-33.86910306715425,151.1989927280413,-33.86909974958893,151.1987657871424,0.0
-33.86909974958893,151.1987657871424,-33.86910306715425,151.1989927280413,-33.868913759653736,151.19899670485378,-33.86891044211199,151.19876976445534,0.0
-33.86891044211199,151.19876976445534,-33.868913759653736,151.19899670485378,-33.868724452147,151.1990006816291,-33.86872113462881,151.1987737417311,0.0
-33.86872113462881,151.1987737417311,-33.868724452147,151.1990006816291,-33.86853514463402,151.19900465836727,-33.868531827139385,151.19877771896972,0.0
-33.868531827139385,151.19877771896972,-33.86853514463402,151.19900465836727,-33.868345837114816,151.19900863506837,-33.868342519643726,151.19878169617124,0.0
-33.868342519643726,151.19878169617124,-33.868345837114816,151.19900863506837,-33.86815652958937,151.1990126117323,-33.86815321214182,151.19878567333558,0.0
-33.86815321214182,151.19878567333558,-33.86815652958937,151.1990126117323,-33.86796722205769,151.1990165883591,-33.8679639046337,151.1987896504628,0.0
-33.8679639046337,151.1987896504628,-33.86796722205769,151.1990165883591,-33.86777791451976,151.19902056494874,-33.867774597119315,151.1987936275529,0.0
-33.867774597119315,151.1987936275529,-33.86777791451976,151.19902056494874,-33.86758860697561,151.19902454150127,-33.86758528959872,151.19879760460586,0.0
-33.86758528959872,151.19879760460586,-33.86758860697561,151.19902454150127,-33.867399299425216,151.1990285180167,-33.86739598207189,151.19880158162167,0.0
-33.86739598207189,151.19880158162167,-33.867399299425216,151.1990285180167,-33.8672099918686,151.199032494495,-33.86720667453881,151.19880555860036,0.0
-33.86720667453881,151.19880555860036,-33.8672099918686,151.199032494495,-33.86702068430573,151.1990364709361,-33.8670173669995,151.1988095355419,0.0
-33.8670173669995,151.1988095355419,-33.86702068430573,151.1990364709361,-33.86683137673662,151.19904044734014,-33.86682805945393,151.19881351244632,0.0
-33.86682805945393,151.19881351244632,-33.86683137673662,151.19904044734014,-33.86664206916128,151.19904442370702,-33.866638751902144,151.1988174893136,0.0
-33.866638751902144,151.1988174893136,-33.86664206916128,151.19904442370702,-33.8664527615797,151.19904840003676,-33.86644944434413,151.19882146614376,0.0
-33.86644944434413,151.19882146614376,-33.8664527615797,151.19904840003676,-33.8662634539919,151.1990523763294,-33.86626013677988,151.19882544293677,0.0
-33.86626013677988,151.19882544293677,-33.8662634539919,151.1990523763294,-33.86607414639786,151.1990563525849,-33.86607082920937,151.19882941969263,0.0
-33.86607082920937,151.19882941969263,-33.86607414639786,151.1990563525849,-33.86588483879757,151.19906032880328,-33.86588152163264,151.19883339641137,0.0
-33.86588152163264,151.19883339641137,-33.86588483879757,151.19906032880328,-33.865695531191044,151.19906430498452,-33.86569221404967,151.198837373093,0.0
-33.86569221404967,151.198837373093,-33.865695531191044,151.19906430498452,-33.865506223578286,151.19906828112866,-33.865502906460456,151.19884134973748,0.0
-33.865502906460456,151.19884134973748,-33.865506223578286,151.19906828112866,-33.8653169159593,151.19907225723563,-33.86531359886502,151.19884532634484,1.0112359550561791
-33.86531359886502,151.19884532634484,-33.8653169159593,151.19907225723563,-33.86512760833407,151.1990762333055,-33.86512429126335,151.19884930291505,1.7977528089887649
-33.86512429126335,151.19884930291505,-33.86512760833407,151.1990762333055,-33.86493830070261,151.19908020933823,-33.86493498365543,151.19885327944814,2.359550561797753
-33.86493498365543,151.19885327944814,-33.86493830070261,151.19908020933823,-33.8647489930649,151.19908418533385,-33.86474567604128,151.1988572559441,2.6966292134831464
-33.86474567604128,151.1988572559441,-33.8647489930649,151.19908418533385,-33.86455968542098,151.19908816129234,-33.8645563684209,151.19886123240292,2.808988764044944
-33.8645563684209,151.19886123240292,-33.86455968542098,151.19908816129234,-33.8643703777708,151.19909213721368,-33.864367060794265,151.1988652088246,2.6966292134831464
-33.864367060794265,151.1988652088246,-33.8643703777708,151.19909213721368,-33.86418107011438,151.19909611309794,-33.8641777531614,151.1988691852092,2.359550561797753
-33.8641777531614,151.1988691852092,-33.86418107011438,151.19909611309794,-33.86399176245174,151.19910008894504,-33.863988445522324,151.1988731615566,1.7977528089887649
-33.863988445522324,151.1988731615566,-33.86399176245174,151.19910008894504,-33.863802454782856,151.19910406475503,-33.86379913787698,151.19887713786693,1.0112359550561791
-33.86379913787698,151.19887713786693,-33.863802454782856,151.19910406475503,-33.86361314710774,151.1991080405279,-33.86360983022542,151.1988811141401,0.0
-33.86360983022542,151.1988811141401,-33.86361314710774,151.1991080405279,-33.863423839426396,151.19911201626363,-33.86342052256762,151.19888509037617,0.0
-33.87459298195577,151.19887738432558,-33.874596299786454,151.19910433977665,-33.87440699244326,151.19910831716555,-33.87440367463613,151.19888136221505,0.0
-33.87440367463613,151.19888136221505,-33.87440699244326,151.19910831716555,-33.874217685093846,151.19911229451725,-33.87421436731028,151.19888534006736,2.1219957905e-314
-33.87421436731028,151.19888534006736,-33.874217685093846,151.19911229451725,-33.8740283777382,151.19911627183188,-33.87402505997816,151.1988893178825,1.057810844118e-311
-33.87402505997816,151.1988893178825,-33.8740283777382,151.19911627183188,-33.8738390703763,151.19912024910934,-33.87383575263981,151.19889329566055,0.0
-33.87383575263981,151.19889329566055,-33.8738390703763,151.19912024910934,-33.87364976300817,151.19912422634968,-33.873646445295236,151.19889727340146,0.0
-33.873646445295236,151.19889727340146,-33.87364976300817,151.19912422634968,-33.8734604556338,151.19912820355287,-33.87345713794442,151.1989012511052,0.0
-33.87345713794442,151.1989012511052,-33.8734604556338,151.19912820355287,-33.87327114825319,151.19913218071892,-33.87326783058736,151.19890522877182,0.0
-33.87326783058736,151.19890522877182,-33.87327114825319,151.19913218071892,-33.87308184086634,151.19913615784782,-33.873078523224066,151.1989092064013,0.0
-33.873078523224066,151.1989092064013,-33.87308184086634,151.19913615784782,-33.87289253347326,151.19914013493963,-33.87288921585454,151.19891318399362,0.0
-33.87288921585454,151.19891318399362,-33.87289253347326,151.19914013493963,-33.872703226073945,151.19914411199426,-33.87269990847877,151.19891716154882,0.0
-33.87269990847877,151.19891716154882,-33.872703226073945,151.19914411199426,-33.87251391866839,151.1991480890118,-33.87251060109677,151.19892113906687,0.5555555555555554
-33.87251060109677,151.19892113906687,-33.87251391866839,151.1991480890118,-33.87232461125661,151.19915206599217,-33.872321293708545,151.1989251165478,0.8888888888888893
-33.872321293708545,151.1989251165478,-33.87232461125661,151.19915206599217,-33.872135303838576,151.1991560429354,-33.872131986314066,151.19892909399155,1.0
-33.872131986314066,151.19892909399155,-33.872135303838576,151.1991560429354,-33.87194599641432,151.19916001984151,-33.87194267891334,151.1989330713982,0.8888888888888893
-33.87194267891334,151.1989330713982,-33.87194599641432,151.19916001984151,-33.87175668898381,151.1991639967105,-33.8717533715064,151.19893704876768,1.0
-33.8717533715064,151.19893704876768,-33.87175668898381,151.1991639967105,-33.87156738154708,151.19916797354233,-33.871564064093214,151.19894102610007,0.8888888888888893
-33.871564064093214,151.19894102610007,-33.87156738154708,151.19916797354233,-33.871378074104115,151.19917195033705,-33.871374756673795,151.19894500339527,0.5555555555555554
-33.871374756673795,151.19894500339527,-33.871378074104115,151.19917195033705,-33.87118876665489,151.19917592709461,-33.87118544924813,151.19894898065334,0.0
-33.87118544924813,151.19894898065334,-33.87118876665489,151.19917592709461,-33.870999459199446,151.1991799038151,-33.870996141816235,151.1989529578743,0.0
-33.870996141816235,151.1989529578743,-33.870999459199446,151.1991799038151,-33.87081015173776,151.1991838804984,-33.8708068343781,151.1989569350581,0.0
-33.8708068343781,151.1989569350581,-33.87081015173776,151.1991838804984,-33.87062084426983,151.19918785714458,-33.87061752693372,151.19896091220477,0.0
-33.87061752693372,151.19896091220477,-33.87062084426983,151.19918785714458,-33.87043153679567,151.19919183375362,-33.8704282194831,151.1989648893143,0.0
-33.8704282194831,151.1989648893143,-33.87043153679567,151.19919183375362,-33.87024222931528,151.19919581032553,-33.87023891202628,151.19896886638674,0.0
-33.87023891202628,151.19896886638674,-33.87024222931528,151.19919581032553,-33.87005292182865,151.19919978686033,-33.870049604563185,151.198972843422,0.0
-33.870049604563185,151.198972843422,-33.87005292182865,151.19919978686033,-33.86986361433578,151.19920376335799,-33.869860297093865,151.1989768204201,0.0
-33.869860297093865,151.1989768204201,-33.86986361433578,151.19920376335799,-33.869674306836686,151.19920773981852,-33.86967098961832,151.1989807973811,0.0
-33.86967098961832,151.1989807973811,-33.869674306836686,151.19920773981852,-33.869484999331334,151.19921171624193,-33.86948168213653,151.198984774305,0.0
-33.86948168213653,151.198984774305,-33.869484999331334,151.19921171624193,-33.86929569181977,151.1992156926282,-33.869292374648495,151.1989887511917,0.0
-33.869292374648495,151.1989887511917,-33.86929569181977,151.1992156926282,-33.86910638430195,151.19921966897735,-33.86910306715425,151.1989927280413,0.0
-33.86910306715425,151.1989927280413,-33.86910638430195,151.19921966897735,-33.8689170767779,151.19922364528935,-33.868913759653736,151.19899670485378,0.0
-33.868913759653736,151.19899670485378,-33.8689170767779,151.19922364528935,-33.86872776924761,151.19922762156423,-33.868724452147,151.1990006816291,0.0
-33.868724452147,151.1990006816291,-33.86872776924761,151.19922762156423,-33.86853846171109,151.199231597802,-33.86853514463402,151.19900465836727,0.0
-33.86853514463402,151.19900465836727,-33.86853846171109,151.199231597802,-33.868349154168335,151.1992355740026,-33.868345837114816,151.19900863506837,0.0
-33.868345837114816,151.19900863506837,-33.868349154168335,151.1992355740026,-33.86815984661933,151.1992395501661,-33.86815652958937,151.1990126117323,0.0
-33.86815652958937,151.1990126117323,-33.86815984661933,151.1992395501661,-33.867970539064096,151.1992435262925,-33.86796722205769,151.1990165883591,0.0
-33.86796722205769,151.1990165883591,-33.867970539064096,151.1992435262925,-33.86778123150263,151.19924750238175,-33.86777791451976,151.19902056494874,0.0
-33.86777791451976,151.19902056494874,-33.86778123150263,151.19924750238175,-33.86759192393493,151.19925147843387,-33.86758860697561,151.19902454150127,0.0
-33.86758860697561,151.19902454150127,-33.86759192393493,151.19925147843387,-33.867402616361,151.19925545444886,-33.867399299425216,151.1990285180167,0.0
-33.867399299425216,151.1990285180167,-33.867402616361,151.19925545444886,-33.867213308780805,151.19925943042674,-33.8672099918686,151.199032494495,0.0
-33.8672099918686,151.199032494495,-33.867213308780805,151.19925943042674,-33.8670240011944,151.19926340636746,-33.86702068430573,151.1990364709361,0.0
-33.86702068430573,151.1990364709361,-33.8670240011944,151.19926340636746,-33.86683469360175,151.19926738227107,-33.86683137673662,151.19904044734014,0.0
-33.86683137673662,151.19904044734014,-33.86683469360175,151.19926738227107,-33.86664538600286,151.1992713581376,-33.86664206916128,151.19904442370702,0.0
-33.86664206916128,151.19904442370702,-33.86664538600286,151.1992713581376,-33.86645607839774,151.19927533396697,-33.8664527615797,151.19904840003676,0.0
-33.8664527615797,151.19904840003676,-33.86645607839774,151.19927533396697,-33.86626677078638,151.1992793097592,-33.8662634539919,151.1990523763294,0.0
-33.8662634539919,151.1990523763294,-33.86626677078638,151.1992793097592,-33.86607746316878,151.19928328551433,-33.86607414639786,151.1990563525849,0.0
-33.86607414639786,151.1990563525849,-33.86607746316878,151.19928328551433,-33.86588815554495,151.1992872612323,-33.86588483879757,151.19906032880328,0.0
-33.86588483879757,151.19906032880328,-33.86588815554495,151.1992872612323,-33.865698847914885,151.19929123691318,-33.865695531191044,151.19906430498452,0.0
-33.865695531191044,151.19906430498452,-33.865698847914885,151.19929123691318,-33.86550954027858,151.19929521255696,-33.865506223578286,151.19906828112866,0.0
-33.865506223578286,151.19906828112866,-33.86550954027858,151.19929521255696,-33.865320232636044,151.1992991881636,-33.8653169159593,151.19907225723563,0.0
-33.8653169159593,151.19907225723563,-33.865320232636044,151.1992991881636,-33.86513092498727,151.19930316373308,-33.86512760833407,151.1990762333055,0.0
-33.86512760833407,151.1990762333055,-33.86513092498727,151.19930316373308,-33.86494161733226,151.19930713926547,-33.86493830070261,151.19908020933823,0.5555555555555554
-33.86493830070261,151.19908020933823,-33.86494161733226,151.19930713926547,-33.86475230967101,151.19931111476072,-33.8647489930649,151.19908418533385,0.8888888888888893
-33.8647489930649,151.19908418533385,-33.86475230967101,151.19931111476072,-33.864563002003536,151.19931509021887,-33.86455968542098,151.19908816129234,1.0
-33.86455968542098,151.19908816129234,-33.864563002003536,151.19931509021887,-33.86437369432979,151.19931906563988,-33.8643703777708,151.19909213721368,0.8888888888888893
-33.8643703777708,151.19909213721368,-33.86437369432979,151.19931906563988,-33.864184386649846,151.1993230410238,-33.86418107011438,151.19909611309794,0.5555555555555554
-33.86418107011438,151.19909611309794,-33.864184386649846,151.1993230410238,-33.863995078963654,151.1993270163706,-33.86399176245174,151.19910008894504,0.0
-33.86399176245174,151.19910008894504,-33.863995078963654,151.1993270163706,-33.86380577127123,151.19933099168026,-33.863802454782856,151.19910406475503,0.0
-33.863802454782856,151.19910406475503,-33.86380577127123,151.19933099168026,-33.86361646357257,151.1993349669528,-33.86361314710774,151.1991080405279,0.0
-33.86361314710774,151.1991080405279,-33.86361646357257,151.1993349669528,-33.863427155867676,151.1993389421882,-33.863423839426396,151.19911201626363,0.0
-33.874596299786454,151.19910433977665,-33.87459961719946,151.19933129526487,-33.87441030983272,151.19933527215318,-33.87440699244326,151.19910831716555,0.0
-33.87440699244326,151.19910831716555,-33.87441030983272,151.19933527215318,-33.874221002459755,151.19933924900434,-33.874217685093846,151.19911229451725,1.057700384415e-311
-33.874217685093846,151.19911229451725,-33.874221002459755,151.19933924900434,-33.87403169508055,151.19934322581838,-33.8740283777382,151.19911627183188,6.27e-322
-33.8740283777382,151.19911627183188,-33.87403169508055,151.19934322581838,-33.873842387695106,151.19934720259525,-33.8738390703763,151.19912024910934,0.0
-33.8738390703763,151.19912024910934,-33.873842387695106,151.19934720259525,-33.87365308030343,151.19935117933503,-33.87364976300817,151.19912422634968,0.0
-33.87364976300817,151.19912422634968,-33.87365308030343,151.19935117933503,-33.87346377290552,151.19935515603765,-33.8734604556338,151.19912820355287,0.0
-33.8734604556338,151.19912820355287,-33.87346377290552,151.19935515603765,-33.87327446550135,151.19935913270314,-33.87327114825319,151.19913218071892,0.0
-33.87327114825319,151.19913218071892,-33.87327446550135,151.19935913270314,-33.87308515809096,151.19936310933153,-33.87308184086634,151.19913615784782,0.0
-33.87308184086634,151.19913615784782,-33.87308515809096,151.19936310933153,-33.872895850674325,151.19936708592277,-33.87289253347326,151.19914013493963,1.0112359550561791
-33.87289253347326,151.19914013493963,-33.872895850674325,151.19936708592277,-33.87270654325147,151.19937106247684,-33.872703226073945,151.19914411199426,1.7977528089887649
-33.872703226073945,151.19914411199426,-33.87270654325147,151.19937106247684,-33.87251723582238,151.19937503899385,-33.87251391866839,151.1991480890118,2.359550561797753
-33.87251391866839,151.1991480890118,-33.87251723582238,151.19937503899385,-33.87232792838702,151.19937901547368,-33.87232461125661,151.19915206599217,2.6966292134831464
-33.87232461125661,151.19915206599217,-33.87232792838702,151.19937901547368,-33.87213862094545,151.1993829919164,-33.872135303838576,151.1991560429354,2.808988764044944
-33.872135303838576,151.1991560429354,-33.87213862094545,151.1993829919164,-33.87194931349764,151.199386968322,-33.87194599641432,151.19916001984151,2.6966292134831464
-33.87194599641432,151.19916001984151,-33.87194931349764,151.199386968322,-33.87176000604359,151.19939094469046,-33.87175668898381,151.1991639967105,2.359550561797753
-33.87175668898381,151.1991639967105,-33.87176000604359,151.19939094469046,-33.871570698583305,151.19939492102176,-33.87156738154708,151.19916797354233,1.7977528089887649
-33.87156738154708,151.19916797354233,-33.871570698583305,151.19939492102176,-33.87138139111678,151.19939889731597,-33.871378074104115,151.19917195033705,1.0112359550561791
-33.871378074104115,151.19917195033705,-33.87138139111678,151.19939889731597,-33.87119208364402,151.19940287357304,-33.87118876665489,151.19917592709461,0.0
-33.87118876665489,151.19917592709461,-33.87119208364402,151.19940287357304,-33.87100277616503,151.19940684979298,-33.870999459199446,151.1991799038151,0.0
-33.870999459199446,151.1991799038151,-33.87100277616503,151.19940684979298,-33.8708134686798,151.19941082597583,-33.87081015173776,151.1991838804984,0.0
-33.87081015173776,151.1991838804984,-33.8708134686798,151.19941082597583,-33.870624161188324,151.1994148021215,-33.87062084426983,151.19918785714458,0.0
-33.87062084426983,151.19918785714458,-33.870624161188324,151.1994148021215,-33.87043485369062,151.19941877823007,-33.87043153679567,151.19919183375362,0.0
-33.87043153679567,151.19919183375362,-33.87043485369062,151.19941877823007,-33.87024554618668,151.1994227543015,-33.87024222931528,151.19919581032553,0.0
-33.87024222931528,151.19919581032553,-33.87024554618668,151.1994227543015,-33.8700562386765,151.1994267303358,-33.87005292182865,151.19919978686033,0.0
-33.87005292182865,151.19919978686033,-33.8700562386765,151.1994267303358,-33.86986693116009,151.199430706333,-33.86986361433578,151.19920376335799,0.0
-33.86986361433578,151.19920376335799,-33.86986693116009,151.199430706333,-33.86967762363744,151.19943468229306,-33.869674306836686,151.19920773981852,0.0
-33.869674306836686,151.19920773981852,-33.86967762363744,151.19943468229306,-33.86948831610856,151.199438658216,-33.869484999331334,151.19921171624193,0.0
-33.869484999331334,151.19921171624193,-33.86948831610856,151.199438658216,-33.86929900857343,151.1994426341018,-33.86929569181977,151.1992156926282,0.0
-33.86929569181977,151.1992156926282,-33.86929900857343,151.1994426341018,-33.869109701032066,151.1994466099505,-33.86910638430195,151.19921966897735,0.0
-33.86910638430195,151.19921966897735,-33.869109701032066,151.1994466099505,-33.868920393484466,151.19945058576207,-33.8689170767779,151.19922364528935,0.0
-33.8689170767779,151.19922364528935,-33.868920393484466,151.19945058576207,-33.86873108593064,151.1994545615365,-33.86872776924761,151.19922762156423,0.0
-33.86872776924761,151.19922762156423,-33.86873108593064,151.1994545615365,-33.86854177837057,151.1994585372738,-33.86853846171109,151.199231597802,0.0
-33.86853846171109,151.199231597802,-33.86854177837057,151.1994585372738,-33.868352470804275,151.199462512974,-33.868349154168335,151.1992355740026,0.0
-33.868349154168335,151.1992355740026,-33.868352470804275,151.199462512974,-33.86816316323171,151.19946648863709,-33.86815984661933,151.1992395501661,0.0
-33.86815984661933,151.1992395501661,-33.86816316323171,151.19946648863709,-33.86797385565295,151.19947046426302,-33.867970539064096,151.1992435262925,0.0
-33.867970539064096,151.1992435262925,-33.86797385565295,151.19947046426302,-33.86778454806793,151.19947443985185,-33.86778123150263,151.19924750238175,0.0
-33.86778123150263,151.19924750238175,-33.86778454806793,151.19947443985185,-33.86759524047668,151.19947841540355,-33.86759192393493,151.19925147843387,0.0
-33.86759192393493,151.19925147843387,-33.86759524047668,151.19947841540355,-33.8674059328792,151.19948239091812,-33.867402616361,151.19925545444886,0.0
-33.867402616361,151.19925545444886,-33.8674059328792,151.19948239091812,-33.86721662527547,151.1994863663956,-33.867213308780805,151.19925943042674,0.0
-33.867213308780805,151.19925943042674,-33.86721662527547,151.1994863663956,-33.867027317665524,151.19949034183594,-33.8670240011944,151.19926340636746,0.0
-33.8670240011944,151.19926340636746,-33.867027317665524,151.19949034183594,-33.86683801004933,151.19949431723916,-33.86683469360175,151.19926738227107,0.0
-33.86683469360175,151.19926738227107,-33.86683801004933,151.19949431723916,-33.86664870242688,151.19949829260526,-33.86664538600286,151.1992713581376,0.0
-33.86664538600286,151.1992713581376,-33.86664870242688,151.19949829260526,-33.86645939479821,151.19950226793426,-33.86645607839774,151.19927533396697,0.0
-33.86645607839774,151.19927533396697,-33.86645939479821,151.19950226793426,-33.86627008716332,151.19950624322612,-33.86626677078638,151.1992793097592,0.0
-33.86626677078638,151.1992793097592,-33.86627008716332,151.19950624322612,-33.86608077952217,151.19951021848087,-33.86607746316878,151.19928328551433,0.0
-33.86607746316878,151.19928328551433,-33.86608077952217,151.19951021848087,-33.8658914718748,151.19951419369846,-33.86588815554495,151.1992872612323,0.0
-33.86588815554495,151.1992872612323,-33.8658914718748,151.19951419369846,-33.86570216422118,151.19951816887897,-33.865698847914885,151.19929123691318,0.0
-33.865698847914885,151.19929123691318,-33.86570216422118,151.19951816887897,-33.86551285656134,151.19952214402235,-33.86550954027858,151.19929521255696,0.0
-33.86550954027858,151.19929521255696,-33.86551285656134,151.19952214402235,-33.86532354889526,151.19952611912865,-33.865320232636044,151.1992991881636,0.0
-33.865320232636044,151.1992991881636,-33.86532354889526,151.19952611912865,-33.86513424122294,151.1995300941978,-33.86513092498727,151.19930316373308,0.0
-33.86513092498727,151.19930316373308,-33.86513424122294,151.1995300941978,-33.86494493354438,151.1995340692298,-33.86494161733226,151.19930713926547,0.0
-33.86494161733226,151.19930713926547,-33.86494493354438,151.1995340692298,-33.864755625859594,151.19953804422474,-33.86475230967101,151.19931111476072,0.0
-33.86475230967101,151.19931111476072,-33.864755625859594,151.19953804422474,-33.86456631816857,151.19954201918253,-33.864563002003536,151.19931509021887,0.0
-33.864563002003536,151.19931509021887,-33.86456631816857,151.19954201918253,-33.864377010471316,151.19954599410323,-33.86437369432979,151.19931906563988,0.0
-33.86437369432979,151.19931906563988,-33.864377010471316,151.19954599410323,-33.864187702767794,151.19954996898682,-33.864184386649846,151.1993230410238,0.0
-33.864184386649846,151.1993230410238,-33.864187702767794,151.19954996898682,-33.86399839505806,151.19955394383325,-33.863995078963654,151.1993270163706,0.0
-33.863995078963654,151.1993270163706,-33.86399839505806,151.19955394383325,-33.8638090873421,151.1995579186426,-33.86380577127123,151.19933099168026,0.0
-33.86380577127123,151.19933099168026,-33.8638090873421,151.1995579186426,-33.86361977961988,151.19956189341482,-33.86361646357257,151.1993349669528,0.0
-33.86361646357257,151.1993349669528,-33.86361977961988,151.19956189341482,-33.86343047189145,151.19956586814993,-33.863427155867676,151.1993389421882,0.0
-33.87459961719946,151.19933129526487,-33.87460293419479,151.19955825079023,-33.874413626804504,151.19956222717795,-33.87441030983272,151.19933527215318,0.0
-33.87441030983272,151.19933527215318,-33.874413626804504,151.19956222717795,-33.87422431940799,151.19956620352852,-33.874221002459755,151.19933924900434,1.0578131951116e-311
-33.874221002459755,151.19933924900434,-33.87422431940799,151.19956620352852,-33.874035012005244,151.199570179842,-33.87403169508055,151.19934322581838,0.0
-33.87403169508055,151.19934322581838,-33.874035012005244,151.199570179842,-33.87384570459625,151.1995741561183,-33.873842387695106,151.19934720259525,0.0
-33.873842387695106,151.19934720259525,-33.87384570459625,151.1995741561183,-33.87365639718103,151.19957813235752,-33.87365308030343,151.19935117933503,0.0
-33.87365308030343,151.19935117933503,-33.87365639718103,151.19957813235752,-33.87346708975956,151.19958210855958,-33.87346377290552,151.19935515603765,0.0
-33.87346377290552,151.19935515603765,-33.87346708975956,151.19958210855958,-33.87327778233185,151.1995860847245,-33.87327446550135,151.19935913270314,0.0
-33.87327446550135,151.19935913270314,-33.87327778233185,151.1995860847245,-33.87308847489792,151.19959006085233,-33.87308515809096,151.19936310933153,1.2941176470588245
-33.87308515809096,151.19936310933153,-33.87308847489792,151.19959006085233,-33.872899167457746,151.199594036943,-33.872895850674325,151.19936708592277,2.352941176470588
-33.872895850674325,151.19936708592277,-33.872899167457746,151.199594036943,-33.872709860011334,151.19959801299657,-33.87270654325147,151.19937106247684,3.1764705882352944
-33.87270654325147,151.19937106247684,-33.872709860011334,151.19959801299657,-33.872520552558704,151.199601989013,-33.87251723582238,151.19937503899385,3.7647058823529416
-33.87251723582238,151.19937503899385,-33.872520552558704,151.199601989013,-33.872331245099815,151.19960596499232,-33.87232792838702,151.19937901547368,4.117647058823529
-33.87232792838702,151.19937901547368,-33.872331245099815,151.19960596499232,-33.872141937634694,151.19960994093452,-33.87213862094545,151.1993829919164,4.235294117647058
-33.87213862094545,151.1993829919164,-33.872141937634694,151.19960994093452,-33.871952630163335,151.19961391683958,-33.87194931349764,151.199386968322,4.117647058823529
-33.87194931349764,151.199386968322,-33.871952630163335,151.19961391683958,-33.871763322685744,151.19961789270752,-33.87176000604359,151.19939094469046,3.7647058823529416
-33.87176000604359,151.19939094469046,-33.871763322685744,151.19961789270752,-33.87157401520191,151.19962186853832,-33.871570698583305,151.19939492102176,3.1764705882352944
-33.871570698583305,151.19939492102176,-33.87157401520191,151.19962186853832,-33.87138470771184,151.19962584433202,-33.87138139111678,151.19939889731597,2.352941176470588
-33.87138139111678,151.19939889731597,-33.87138470771184,151.19962584433202,-33.871195400215534,151.19962982008857,-33.87119208364402,151.19940287357304,1.2941176470588245
-33.87119208364402,151.19940287357304,-33.871195400215534,151.19962982008857,-33.871006092712996,151.199633795808,-33.87100277616503,151.19940684979298,0.0
-33.87100277616503,151.19940684979298,-33.871006092712996,151.199633795808,-33.87081678520421,151.19963777149036,-33.8708134686798,151.19941082597583,0.0
-33.8708134686798,151.19941082597583,-33.87081678520421,151.19963777149036,-33.87062747768921,151.19964174713553,-33.870624161188324,151.1994148021215,0.0
-33.870624161188324,151.1994148021215,-33.87062747768921,151.19964174713553,-33.87043817016796,151.19964572274364,-33.87043485369062,151.19941877823007,0.0
-33.87043485369062,151.19941877823007,-33.87043817016796,151.19964572274364,-33.87024886264047,151.1996496983146,-33.87024554618668,151.1994227543015,0.0
-33.87024554618668,151.1994227543015,-33.87024886264047,151.1996496983146,-33.87005955510676,151.19965367384842,-33.8700562386765,151.1994267303358,0.0
-33.8700562386765,151.1994267303358,-33.87005955510676,151.19965367384842,-33.86987024756679,151.1996576493451,-33.86986693116009,151.199430706333,0.0
-33.86986693116009,151.199430706333,-33.86987024756679,151.1996576493451,-33.8696809400206,151.19966162480472,-33.86967762363744,151.19943468229306,0.0
-33.86967762363744,151.19943468229306,-33.8696809400206,151.19966162480472,-33.869491632468176,151.19966560022718,-33.86948831610856,151.199438658216,0.0
